1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.918110353505651400e-01
9.732604882433081306e-01
9.420072248190463071e-01
9.098748655374632177e-01
8.651782178210715157e-01
8.147819666262058336e-01
7.690999178460518060e-01
7.106124431231352068e-01
6.594006668954286443e-01
5.957509465409731586e-01
5.306117003810424393e-01
4.759622009495794726e-01
4.110252395731763819e-01
3.482522393111179837e-01
2.990736021980946457e-01
2.465624201431372842e-01
2.131063141505964154e-01
1.906106886786708976e-01
1.713331914571965542e-01
1.569407249818144667e-01
1.412548175200027400e-01
1.292957279626232581e-01
1.160929336945859813e-01
1.039924002292215433e-01
9.466142299216047384e-02
8.428288115548532300e-02
7.472248199810264946e-02
6.733288390544606150e-02
5.911056211794559617e-02
5.276447831231436542e-02
4.572140107818693094e-02
3.927001488284487946e-02
3.432427709253104559e-02
2.888351046290921556e-02
2.474599722848107655e-02
2.023969912411791722e-02
1.621772018641351454e-02
1.322534298293107091e-02
1.005458476922931402e-02
7.331846524260816553e-03
5.398475763480754114e-03
3.474501468622336314e-03
2.197012565608625397e-03
1.050766064026154023e-03
3.230398273259929326e-04
3.460913677312612983e-05
6.921294238349463195e-05
4.153773183179595876e-04
1.212661902052239189e-03
2.428978278478224461e-03
3.765413506245948814e-03
5.760994604271598221e-03
7.754933545074039168e-03
1.055165929111543006e-02
1.379810123902924790e-02
1.685506988183997981e-02
2.095668382420799378e-02
2.554529987717729309e-02
2.975377332646200398e-02
3.528295410694064216e-02
4.030547287100080811e-02
4.685328710136454217e-02
5.399820499467167939e-02
6.043395427524304170e-02
6.877059925504638849e-02
7.626199719542837985e-02
8.595386375584947170e-02
9.647608852041296423e-02
1.059381837530104647e-01
1.182130653198644882e-01
1.316139487280410802e-01
1.437620873925216647e-01
1.597149898239220156e-01
1.743792700524284256e-01
1.940874631898243663e-01
2.184507628155208658e-01
2.546372225287598656e-01
3.086001151466764014e-01
3.584852122634556992e-01
4.217442277138869211e-01
4.868823580256903538e-01
5.415279532662276019e-01
6.064896517048523616e-01
6.697957965301539751e-01
7.206051994617519441e-01
7.784772445369682048e-01
8.235369104166879728e-01
8.730498666230357419e-01
9.166986657923673620e-01
9.478065026300108720e-01
9.775764951857875973e-01
9.945050895253761958e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
